id,name,est_diameter_min,est_diameter_max,relative_velocity,miss_distance,orbiting_body,sentry_object,absolute_magnitude,hazardous
3631790,(2013 EO20),0.031956189,0.07145621,32711.14154,72085259.5,Earth,FALSE,24.6,FALSE
3648632,(2013 SD20),0.04411182,0.098637028,37075.44475,41853129.28,Earth,FALSE,23.9,FALSE
3699900,(2014 WL368),0.334622375,0.748238376,13003.5015,73505176.91,Earth,FALSE,19.5,FALSE
3840738,(2019 FN2),0.048367649,0.108153351,48174.27724,54122397.06,Earth,FALSE,23.7,FALSE
3843915,(2019 SQ1),0.008027032,0.017948989,54710.03458,46487490.52,Earth,FALSE,27.6,FALSE
54053762,(2020 RG1),0.022108281,0.049435619,18263.00048,9715662.435,Earth,FALSE,25.4,FALSE
2255071,255071 (2005 UH6),0.565659358,1.264852778,117104.465,57842100.93,Earth,FALSE,18.36,TRUE
2469219,469219 Kamo`oalewa (2016 HO3),0.0361872,0.080917038,14629.98057,23839088.99,Earth,FALSE,24.33,FALSE
3160747,(2003 SR84),0.016770846,0.037500752,39125.39057,1060115.208,Earth,FALSE,26,FALSE
3160841,(2003 SQ222),0.00253837,0.005675969,55535.32539,84232.03813,Earth,FALSE,30.1,FALSE
3172334,(2004 BZ18),0.152951935,0.342010925,36759.9774,62162424.61,Earth,FALSE,21.2,FALSE
3467318,(2009 SK15),0.023150212,0.051765448,32107.08966,14320837.38,Earth,FALSE,25.3,FALSE
3633054,(2013 FD8),0.019255508,0.043056624,28631.5474,25203421.37,Earth,FALSE,25.7,FALSE
54073370,(2020 UX),0.001572371,0.003515928,68552.42407,53774749.61,Earth,FALSE,31.14,FALSE
54099638,(2020 XX3),0.005352479,0.011968507,21277.88522,51643993.29,Earth,FALSE,28.48,FALSE
54202993,(2021 TU1),0.088014652,0.196806745,84575.48338,45630259.68,Earth,FALSE,22.4,FALSE
2369986,369986 (1998 SO),0.201629919,0.450858206,66796.6249,35325551.12,Earth,FALSE,20.6,FALSE
2418198,418198 (2008 CN70),0.431077124,0.963917753,63082.53329,45836066.2,Earth,FALSE,18.95,FALSE
2459462,459462 (2013 AY52),0.269497646,0.602615057,52386.58025,58636663.33,Earth,FALSE,19.97,FALSE
2497025,497025 (2003 QW30),0.212106988,0.474285643,49005.49662,18043451.9,Earth,FALSE,20.49,FALSE
3157482,(2003 OA3),0.310852938,0.695088301,53537.66204,67337051.36,Earth,FALSE,19.66,FALSE
3160850,(2003 TK2),0.305179233,0.682401509,44985.01205,19324106.22,Earth,FALSE,19.7,TRUE
3253645,(2004 ST2),0.038419789,0.08590926,68093.9434,50456705.74,Earth,FALSE,24.2,FALSE
3323933,(2006 DV),0.319561887,0.714562102,148000.0283,71480849.22,Earth,FALSE,19.6,FALSE
3611400,(2012 UC),0.02658,0.059434687,27570.18903,31096013.77,Earth,FALSE,25,FALSE
54216339,(2021 VN3),0.002025606,0.004529393,26417.36705,13942597.85,Earth,FALSE,30.59,FALSE
2612556,612556 (2003 OA3),0.310852938,0.695088301,53537.66203,67337051.18,Earth,FALSE,19.66,FALSE
3512284,(2010 FT),0.019255508,0.043056624,68746.09659,65541273.43,Earth,FALSE,25.7,FALSE
3558372,(2011 EX4),0.031956189,0.07145621,46171.68367,56633254.08,Earth,FALSE,24.6,FALSE
3692560,(2014 TU),0.025383703,0.056759685,45679.58421,26158303.58,Earth,FALSE,25.1,FALSE
3774725,(2017 KU4),0.046190746,0.103285648,22817.39481,37200913.05,Earth,FALSE,23.8,FALSE
3843767,(2019 RK),0.023150212,0.051765448,40540.70347,46365099.35,Earth,FALSE,25.3,FALSE
54016715,(2020 HV4),0.050647146,0.113250461,50197.15996,29652533.07,Earth,FALSE,23.6,FALSE
54050972,(2020 OC7),0.183888672,0.411187571,19295.39562,33068502.93,Earth,FALSE,20.8,FALSE
54053780,(2020 RO1),0.023150212,0.051765448,51770.30884,63240877.65,Earth,FALSE,25.3,FALSE
54244776,(2022 BJ8),0.313729225,0.701519874,44811.22572,67406953.57,Earth,FALSE,19.64,FALSE
3160848,(2003 TM1),0.101054342,0.225964377,57538.05588,9965483.981,Earth,FALSE,22.1,FALSE
3165472,(2003 VE1),0.366906138,0.820427065,38810.49143,28129422.44,Earth,FALSE,19.3,TRUE
3267405,(2005 CG41),0.048367649,0.108153351,58723.41348,60975968.83,Earth,FALSE,23.7,FALSE
3279436,(2005 LU3),0.015295194,0.034201093,28098.4813,52460374.85,Earth,FALSE,26.2,FALSE
3574821,(2011 PO1),0.175612319,0.392681082,40287.34722,16885236.01,Earth,FALSE,20.9,TRUE
3719242,(2015 KJ),0.050647146,0.113250461,28428.44422,69997309.88,Earth,FALSE,23.6,FALSE
3743610,(2016 CF194),0.040230458,0.089958039,27287.13263,74723094.92,Earth,FALSE,24.1,FALSE
3757289,(2016 PO38),0.101054342,0.225964377,41031.02555,22359118.91,Earth,FALSE,22.1,FALSE
3802002,(2018 FU1),0.011602591,0.025944182,28367.13363,13218167.64,Earth,FALSE,26.8,FALSE
3830890,(2018 SP2),0.029144391,0.065168838,64359.7053,32222838.95,Earth,FALSE,24.8,FALSE
3838853,(2019 DH1),0.015295194,0.034201093,42263.95839,31210114.78,Earth,FALSE,26.2,FALSE
3879720,(2019 UJ6),0.016016034,0.03581294,64168.83932,68732833.61,Earth,FALSE,26.1,FALSE
54055074,(2020 TC2),0.183888672,0.411187571,56581.30664,17435367.86,Earth,FALSE,20.8,FALSE
2455659,455659 (2005 BO1),0.139493823,0.311917671,30439.85063,45328487.44,Earth,FALSE,21.4,FALSE
3279271,(2005 LD),0.066765941,0.149293183,57513.86401,50359227.62,Earth,FALSE,23,FALSE
3402249,(2008 CK70),0.027832677,0.062235757,70371.80613,23008048.84,Earth,FALSE,24.9,FALSE
3512283,(2010 FS),0.038419789,0.08590926,64092.31317,70003466.13,Earth,FALSE,24.2,FALSE
3647194,(2013 RV9),0.051351718,0.114825932,54546.45423,54204816.57,Earth,FALSE,23.57,FALSE
3648534,(2013 SO19),0.116025908,0.259441818,38807.02708,28299844.83,Earth,FALSE,21.8,FALSE
3695293,(2014 UH175),0.22108281,0.494356193,65222.01969,68174837.46,Earth,FALSE,20.4,FALSE
3841535,(2019 HS),0.009650615,0.021579431,43462.92197,56244044.77,Earth,FALSE,27.2,FALSE
3892743,(2019 VJ4),0.070235225,0.157050737,60689.62741,64317305.89,Earth,FALSE,22.89,FALSE
54051399,(2020 QU5),0.019433677,0.043455023,110721.883,73334687.13,Earth,FALSE,25.68,FALSE
2163081,163081 (2002 AG29),0.515887466,1.153559443,49245.48922,40503677.65,Earth,FALSE,18.56,FALSE
2491007,491007 (2011 GL62),0.331554538,0.741378485,68188.26493,73257901.82,Earth,FALSE,19.52,FALSE
3547771,(2010 TE),0.016770846,0.037500752,55435.92985,47341801.99,Earth,FALSE,26,FALSE
3579460,(2011 SE97),0.030517923,0.068240151,86082.41866,51498822.48,Earth,FALSE,24.7,FALSE
3759722,(2016 SZ1),0.014606796,0.03266179,53689.80582,22923042.8,Earth,FALSE,26.3,FALSE
3760680,(2016 TZ19),0.062309602,0.139328506,49237.51317,71454948.16,Earth,FALSE,23.15,FALSE
3838940,(2019 EF2),0.018388867,0.041118757,34966.20822,64715239.8,Earth,FALSE,25.8,FALSE
2310560,310560 (2001 QL142),0.766575574,1.714115092,92680.56694,30515349.51,Earth,FALSE,17.7,TRUE
3428698,(2008 TD),0.022108281,0.049435619,86196.69376,71010366.89,Earth,FALSE,25.4,FALSE
3608622,(2012 RL15),0.036690614,0.082042707,58076.34574,24717411.65,Earth,FALSE,24.3,FALSE
3781895,(2017 SQ16),0.02658,0.059434687,45472.97621,39939241.16,Earth,FALSE,25,FALSE
3841201,(2019 GO20),0.366906138,0.820427065,55766.99693,50433520.7,Earth,FALSE,19.3,FALSE
3878562,(2019 TT1),0.016016034,0.03581294,87666.45957,58500368.9,Earth,FALSE,26.1,FALSE
3888752,(2019 UK12),0.018388867,0.041118757,62302.6956,69611575.63,Earth,FALSE,25.8,FALSE
3989266,(2020 BS11),0.076657557,0.171411509,25067.00031,46174668.03,Earth,FALSE,22.7,FALSE
54217965,(2021 VP6),0.129585073,0.289761031,45160.86852,72801521.98,Earth,FALSE,21.56,FALSE
2066146,66146 (1998 TU3),3.408434689,7.621491661,35772.13964,29107793.14,Earth,FALSE,14.46,FALSE
2436568,436568 (2011 HB53),0.960627415,2.148028201,88208.94623,74427747.02,Earth,FALSE,17.21,FALSE
3023285,(1999 TV16),0.055533491,0.124176661,50022.89236,30523189.29,Earth,FALSE,23.4,FALSE
3672358,(2014 KF22),0.013949382,0.031191767,46234.7655,15959300.78,Earth,FALSE,26.4,FALSE
3761271,(2016 US4),0.035039264,0.078350176,33787.86362,21421906.81,Earth,FALSE,24.4,FALSE
3766342,(2017 AT4),0.012721988,0.02844723,20409.15975,65643510.74,Earth,FALSE,26.6,FALSE
3795111,(2017 YM6),0.058150704,0.130028927,23475.00494,34819614.76,Earth,FALSE,23.3,FALSE
3843212,(2019 NJ5),0.060891262,0.136157002,29196.0805,40962178.28,Earth,FALSE,23.2,FALSE
54105101,(2021 AB4),0.01139082,0.025470647,38943.45977,25787303.05,Earth,FALSE,26.84,FALSE
54105115,(2015 OD48),0.211132445,0.472106499,1464.207053,65614369.6,Earth,FALSE,20.5,FALSE
54209303,(2021 TG14),0.006061149,0.013553142,69296.09973,40090706.75,Earth,FALSE,28.21,FALSE
2163732,163732 (2003 KP2),2.19055911,4.898239078,109095.0337,26042550.53,Earth,FALSE,15.42,FALSE
2375505,375505 (2008 UN90),0.252670754,0.564988982,33068.81694,44038615.29,Earth,FALSE,20.11,FALSE
2416195,416195 (2002 TR190),0.360209346,0.805452583,51798.43369,68387506.39,Earth,FALSE,19.34,TRUE
2514914,514914 (2008 TN26),0.2658,0.594346868,92300.8571,43237913.63,Earth,FALSE,20,FALSE
3092138,(1995 FO),0.183888672,0.411187571,24371.35609,62289377.97,Earth,FALSE,20.8,FALSE
3163740,(2003 TT9),0.069912523,0.156329154,44553.69037,11962648.91,Earth,FALSE,22.9,FALSE
3163754,(2003 UC10),0.04411182,0.098637028,49303.23496,4210637.718,Earth,FALSE,23.9,FALSE
3591641,(2011 YW10),0.033462237,0.074823838,42507.3073,60867644.83,Earth,FALSE,24.5,FALSE
3752783,(2016 JS5),0.001925551,0.004305662,89560.07268,44768002.47,Earth,FALSE,30.7,FALSE
3825059,(2018 LB),0.016770846,0.037500752,53479.95101,63838793.21,Earth,FALSE,26,FALSE
54191243,(2021 QB3),0.046618144,0.104241338,55905.68959,48393647.02,Earth,FALSE,23.78,FALSE
2206378,206378 (2003 RB),0.485909038,1.086525639,24598.19704,13965988.56,Earth,FALSE,18.69,TRUE
2323300,323300 (2003 UD22),0.305179233,0.682401509,41800.34565,26926646.1,Earth,FALSE,19.7,FALSE
2423022,423022 (2003 TJ2),0.443154309,0.99092316,68065.91484,20582913.92,Earth,FALSE,18.89,FALSE
2446955,446955 (2003 SC11),0.242412481,0.542050786,74513.09201,67618276.02,Earth,FALSE,20.2,FALSE
3512346,(2010 FB6),0.105816886,0.23661375,51394.72157,21434411.88,Earth,FALSE,22,FALSE
3752011,(2016 GV221),0.027832677,0.062235757,34401.90958,7501059.325,Earth,FALSE,24.9,FALSE
3774728,(2017 KZ4),0.192555078,0.430566244,90609.63338,65694562.27,Earth,FALSE,20.7,TRUE
54212686,(2021 US1),0.007665756,0.017141151,40022.88626,39259284.94,Earth,FALSE,27.7,FALSE
3163739,(2003 TR9),0.146067964,0.326617897,74559.29269,16508794.36,Earth,FALSE,21.3,TRUE
3592306,(2012 AN10),0.08405334,0.187948982,71107.65874,46807561.58,Earth,FALSE,22.5,FALSE
3617387,(2012 VE46),0.242412481,0.542050786,27380.64078,8370513.319,Earth,FALSE,20.2,TRUE
3670096,(2014 HB177),0.006376098,0.014257388,37163.71286,22959741.04,Earth,FALSE,28.1,FALSE
3830851,(2018 SD1),0.031956189,0.07145621,95265.17527,54607999,Earth,FALSE,24.6,FALSE
3840119,(2019 EU2),0.167708462,0.375007522,88306.68664,39827861.7,Earth,FALSE,21,TRUE
54054327,(2020 RV6),0.029144391,0.065168838,53617.48638,26001336.12,Earth,FALSE,24.8,FALSE
54087859,(2020 VX5),0.055533491,0.124176661,20218.3043,17531203.95,Earth,FALSE,23.4,FALSE
54212690,(2021 UW1),0.015507971,0.034676877,100903.766,71285797.01,Earth,FALSE,26.17,FALSE
54226792,(2021 XB2),0.104846751,0.234444462,66965.90807,23225283.18,Earth,FALSE,22.02,FALSE
2066063,66063 (1998 RO1),0.715409951,1.599705282,79533.64072,18729762.78,Earth,FALSE,17.85,FALSE
2153195,153195 (2000 WB1),0.852226387,1.905636132,78574.1496,63109886.51,Earth,FALSE,17.47,FALSE
2429094,429094 (2009 SG2),0.259749653,0.580817882,72800.55954,58999865.26,Earth,FALSE,20.05,TRUE
3437789,(2008 VY3),0.029144391,0.065168838,33740.74569,51983820.86,Earth,FALSE,24.8,FALSE
3459484,(2009 JM1),0.060891262,0.136157002,65605.63181,34880876.27,Earth,FALSE,23.2,FALSE
3647275,(2013 RG21),0.211132445,0.472106499,77028.05471,72854856.18,Earth,FALSE,20.5,FALSE
3703077,(2014 YT34),0.030517923,0.068240151,20731.07845,55957651.92,Earth,FALSE,24.7,FALSE
3779048,(2017 OD20),0.07772397,0.173796081,8617.503829,57914368.25,Earth,FALSE,22.67,FALSE
3781581,(2017 SE2),0.201629919,0.450858206,51713.63259,70943357.4,Earth,FALSE,20.6,FALSE
3799852,(2018 ET2),0.38775283,0.867041687,141452.2577,68795215.78,Earth,FALSE,19.18,FALSE
54050999,(2020 PP1),0.012547436,0.028056919,10315.53389,16687315.42,Earth,FALSE,26.63,FALSE
2584604,584604 (2017 OD20),0.078082728,0.174598287,8617.508958,57914377.73,Earth,FALSE,22.66,FALSE
2474451,474451 (2003 SR15),0.127219879,0.284472297,28176.4698,21389763.83,Earth,FALSE,21.6,FALSE
2477524,477524 (2010 EH43),0.470494961,1.052058716,66562.83921,62311719.14,Earth,FALSE,18.76,FALSE
3117460,(2002 FT5),0.128989683,0.2884297,70671.16821,45217180.28,Earth,FALSE,21.57,FALSE
3556963,(2011 CA4),0.010105434,0.022596438,62811.42331,59906135.19,Earth,FALSE,27.1,FALSE
3603125,(2012 HH31),0.046403953,0.103762393,20296.12429,51733492.4,Earth,FALSE,23.79,FALSE
3840886,(2019 GV5),0.003503926,0.007835018,19633.11148,27862652.57,Earth,FALSE,29.4,FALSE
54055058,(2020 TO1),0.050647146,0.113250461,70588.85788,56274000.42,Earth,FALSE,23.6,FALSE
54055085,(2020 TL2),0.033462237,0.074823838,70458.15887,63689934.79,Earth,FALSE,24.5,FALSE
54075985,(2020 UN3),0.036690614,0.082042707,21469.74204,36196032.43,Earth,FALSE,24.3,FALSE
54123274,(2021 DE1),0.008405334,0.018794898,14049.40207,27802261.82,Earth,FALSE,27.5,FALSE
3160725,(2003 SF),0.288771931,0.645713667,89754.09177,14317489.62,Earth,FALSE,19.82,FALSE
3164416,(2003 UW26),0.38775283,0.867041687,42325.77068,61866008.16,Earth,FALSE,19.18,FALSE
3387334,(2007 TD),0.035039264,0.078350176,37747.44143,6882253.989,Earth,FALSE,24.4,FALSE
3388076,(2007 TX22),0.005553349,0.012417666,42461.8592,14047966.92,Earth,FALSE,28.4,FALSE
3457388,(2009 HE),0.146067964,0.326617897,86918.82229,44942541.76,Earth,FALSE,21.3,FALSE
3565394,(2011 JV10),0.003051792,0.006824015,20216.87737,41258559.74,Earth,FALSE,29.7,FALSE
3610527,(2012 TP139),0.239086457,0.534613571,85950.13965,55573048.04,Earth,FALSE,20.23,TRUE
3618296,(2012 WH1),0.04411182,0.098637028,85582.23323,71791075.18,Earth,FALSE,23.9,FALSE
3746493,(2016 EG86),0.033462237,0.074823838,64040.38104,5410262.544,Earth,FALSE,24.5,FALSE
3781710,(2017 ST11),0.04411182,0.098637028,35095.80474,63222072.66,Earth,FALSE,23.9,FALSE
3803909,(2018 HN),0.02658,0.059434687,56268.24055,34264041.88,Earth,FALSE,25,FALSE
3831212,(2018 TZ1),0.02658,0.059434687,36696.81676,23472073.31,Earth,FALSE,25,FALSE
54123261,(2021 DR),0.007388478,0.016521139,23994.85817,34967127.71,Earth,FALSE,27.78,FALSE
54137142,(2021 GO9),0.0106796,0.023880311,36029.95608,70352800.99,Earth,FALSE,26.98,FALSE
3092342,(2001 SH276),0.319561887,0.714562102,57701.87377,39373725.49,Earth,FALSE,19.6,FALSE
3160794,(2003 SM215),0.008405334,0.018794898,38567.83206,1358839.565,Earth,FALSE,27.5,FALSE
3160853,(2003 TG2),0.152951935,0.342010925,50039.97184,36017797.98,Earth,FALSE,21.2,FALSE
3428532,(2008 SZ150),0.046190746,0.103285648,40029.26819,7097629.653,Earth,FALSE,23.8,FALSE
3557958,(2011 DT9),0.024241248,0.054205079,22278.86294,30732526.05,Earth,FALSE,25.2,FALSE
3648878,(2013 TG6),0.012721988,0.02844723,38346.54088,33167173.25,Earth,FALSE,26.6,FALSE
3650847,(2013 TN127),0.015295194,0.034201093,51354.49073,55940240.02,Earth,FALSE,26.2,FALSE
3721289,(2015 MC),0.040230458,0.089958039,26397.36711,48885026.54,Earth,FALSE,24.1,FALSE
3772755,(2017 FT90),0.015295194,0.034201093,59392.92839,48764289.3,Earth,FALSE,26.2,FALSE
2162195,162195 (1999 RK45),0.358554334,0.801751865,60252.71303,48075383.1,Earth,FALSE,19.35,FALSE
2523817,523817 (2009 TK),0.092162655,0.206081961,44238.85433,26700034.66,Earth,FALSE,22.3,FALSE
3158140,(2003 QF70),0.278326768,0.622357573,15563.22464,36215516.79,Earth,FALSE,19.9,FALSE
3648532,(2013 SP19),0.003841979,0.008590926,40670.58815,31572811.6,Earth,FALSE,29.2,FALSE
3760489,(2016 TZ10),0.04411182,0.098637028,49921.78168,52816595.09,Earth,FALSE,23.9,FALSE
54017555,(2020 MV),0.055533491,0.124176661,69242.81718,46610058.34,Earth,FALSE,23.4,FALSE
54051583,(2020 QP6),0.187307418,0.418832119,75921.92077,70966517.21,Earth,FALSE,20.76,FALSE
54053852,(2020 RW2),0.073207399,0.163696721,46790.18736,53610322.82,Earth,FALSE,22.8,FALSE
54236439,(2022 AV4),0.018817199,0.042076536,23204.68578,66840780.37,Earth,FALSE,25.75,FALSE
2163818,163818 (2003 RX7),0.537718498,1.202375114,25246.43362,65460047.08,Earth,FALSE,18.47,TRUE
2441823,441823 (2009 QO5),0.097848681,0.218796303,11290.38138,60975267.44,Earth,FALSE,22.17,FALSE
2525498,525498 (2005 GE60),0.100590039,0.224926165,30444.87748,38661560.75,Earth,FALSE,22.11,FALSE
3160741,(2003 SS84),0.116025908,0.259441818,45511.65489,3241280.367,Earth,FALSE,21.8,TRUE
3177238,(2004 FM32),0.010105434,0.022596438,14118.64185,28201771.88,Earth,FALSE,27.1,FALSE
3312035,(2006 AM8),0.321036917,0.717860371,142197.3857,63616068.9,Earth,FALSE,19.59,FALSE
3471585,(2009 UC),0.012721988,0.02844723,56656.27552,27708766.26,Earth,FALSE,26.6,FALSE
3603608,(2012 HN40),0.212106988,0.474285643,82830.68985,56025751.48,Earth,FALSE,20.49,FALSE
3651161,(2013 TG135),0.024241248,0.054205079,91853.65735,65341592.47,Earth,FALSE,25.2,FALSE
3752903,(2016 JH12),0.092162655,0.206081961,57813.05548,51664071.34,Earth,FALSE,22.3,FALSE
3767261,(2017 BN32),0.029144391,0.065168838,24603.51037,20979072.5,Earth,FALSE,24.8,FALSE
3794987,(2017 YD2),0.004836765,0.010815335,63282.04778,42992042.07,Earth,FALSE,28.7,FALSE
3802452,(2018 GL2),0.036690614,0.082042707,44830.61316,3211874.602,Earth,FALSE,24.3,FALSE
3838084,(2019 BH5),0.025383703,0.056759685,17630.72117,60949888.19,Earth,FALSE,25.1,FALSE
54016994,(2020 JH1),0.027832677,0.062235757,42640.91522,35516051.69,Earth,FALSE,24.9,FALSE
54017229,(2020 KM4),0.006991252,0.015632915,18532.42387,48895707.48,Earth,FALSE,27.9,FALSE
54055102,(2020 TV2),0.016770846,0.037500752,51990.31739,7547458.929,Earth,FALSE,26,FALSE
54216326,(2021 VU2),0.007491262,0.016750971,55643.54433,60733892.13,Earth,FALSE,27.75,FALSE
2140333,140333 (2001 TD2),0.382432662,0.855145429,50274.88737,63338735.88,Earth,FALSE,19.21,FALSE
3005874,(1993 KA),0.016770846,0.037500752,29469.46828,74482688.32,Earth,FALSE,26,FALSE
3160792,(2003 SL215),0.196134944,0.438571068,16511.49052,43031564.39,Earth,FALSE,20.66,FALSE
3163743,(2003 UM3),0.006376098,0.014257388,46421.17374,277301.4036,Earth,FALSE,28.1,FALSE
3164410,(2003 UG22),0.152951935,0.342010925,43785.73412,23949146.35,Earth,FALSE,21.2,FALSE
3293961,(2005 TC51),0.009216266,0.020608196,41649.02405,12220265.11,Earth,FALSE,27.3,FALSE
3739701,(2016 AO131),0.036354232,0.081290534,39942.62414,36545301.93,Earth,FALSE,24.32,FALSE
3776294,(2017 ND),0.030517923,0.068240151,26457.74112,72398066.03,Earth,FALSE,24.7,FALSE
3838186,(2019 CN2),0.005553349,0.012417666,29316.45896,19315973.83,Earth,FALSE,28.4,FALSE
54054714,(2020 SV6),0.042126461,0.094197631,20194.46142,23910386.51,Earth,FALSE,24,FALSE
54231259,(2021 YB),0.008328274,0.018622586,17074.92832,32502025.51,Earth,FALSE,27.52,FALSE
2474585,474585 (2004 HC2),0.31228777,0.698296683,91002.93084,73007804.58,Earth,FALSE,19.65,FALSE
2497113,497113 (2004 EK1),0.096506147,0.215794305,23675.69257,37351087.64,Earth,FALSE,22.2,FALSE
3160737,(2003 SK84),0.152951935,0.342010925,81487.60416,17928710.37,Earth,FALSE,21.2,TRUE
3291298,(2005 SJ19),0.042126461,0.094197631,62444.30138,34109619.96,Earth,FALSE,24,FALSE
3455259,(2009 FW25),0.055533491,0.124176661,46621.7065,51028850.6,Earth,FALSE,23.4,FALSE
3512702,(2010 FV9),0.022108281,0.049435619,26593.65461,1950145.596,Earth,FALSE,25.4,FALSE
3518084,(2010 HG20),0.139493823,0.311917671,66946.1648,56754149.34,Earth,FALSE,21.4,FALSE
3609754,(2012 TT5),0.110294785,0.246626636,101072.3871,45620633.36,Earth,FALSE,21.91,FALSE
3690391,(2014 ST223),0.008027032,0.017948989,66839.60737,64105957.74,Earth,FALSE,27.6,FALSE
3728646,(2015 SW6),0.034241673,0.076566709,74777.10524,54034782.21,Earth,FALSE,24.45,FALSE
3735996,(2015 XK55),0.033462237,0.074823838,35437.29713,28343557.09,Earth,FALSE,24.5,FALSE
3791289,(2017 XL2),0.146067964,0.326617897,55542.64589,57353547.3,Earth,FALSE,21.3,TRUE
3826795,(2018 PZ21),0.012149404,0.027166893,65427.85154,58606371.64,Earth,FALSE,26.7,FALSE
3878589,(2019 TF3),0.006676594,0.014929318,59985.62731,53090870.69,Earth,FALSE,28,FALSE
54055030,(2020 TY),0.033462237,0.074823838,63368.44224,49600808.56,Earth,FALSE,24.5,FALSE
2163692,163692 (2003 CY18),0.592318063,1.324463452,85213.73921,72643558.2,Earth,FALSE,18.26,FALSE
2467347,467347 (2003 GR),0.201629919,0.450858206,97030.51741,45217627.48,Earth,FALSE,20.6,FALSE
3293789,(2005 TP45),0.175612319,0.392681082,52959.96587,74514514.71,Earth,FALSE,20.9,FALSE
3367904,(2007 CT26),0.053524791,0.11968507,67241.79448,71379100.76,Earth,FALSE,23.48,FALSE
3516407,(2010 GJ65),0.160160338,0.358129403,70112.78168,43564462.35,Earth,FALSE,21.1,FALSE
3633139,(2013 FQ10),0.083282735,0.186225856,44737.58322,36677371.51,Earth,FALSE,22.52,FALSE
3651205,(2013 UB),0.012721988,0.02844723,78776.41096,66398972.31,Earth,FALSE,26.6,FALSE
3691160,(2014 SZ261),0.167708462,0.375007522,13139.45944,56906995.15,Earth,FALSE,21,FALSE
3694777,(2014 UD115),0.036690614,0.082042707,43663.90159,42410831.36,Earth,FALSE,24.3,FALSE
54017436,(2020 LE1),0.146067964,0.326617897,80409.78642,65470141.81,Earth,FALSE,21.3,FALSE
54054774,(2020 TK),0.029144391,0.065168838,63679.44795,69818552.8,Earth,FALSE,24.8,FALSE
2168044,168044 (2005 SG),0.421264611,0.941976306,83720.45682,62093372.29,Earth,FALSE,19,FALSE
3137736,(2002 TY59),0.021113245,0.04721065,48328.57679,27246693.99,Earth,FALSE,25.5,FALSE
3293925,(2005 TR50),0.242412481,0.542050786,91682.11337,40886732.63,Earth,FALSE,20.2,TRUE
3546741,(2010 SJ),0.046190746,0.103285648,60837.40431,61959374.77,Earth,FALSE,23.8,FALSE
3550073,(2010 UJ7),0.022108281,0.049435619,30595.1703,20067965.65,Earth,FALSE,25.4,FALSE
3759637,(2016 RF40),0.121494041,0.271668934,54844.34328,57495353.62,Earth,FALSE,21.7,FALSE
3785768,(2017 TH4),0.033462237,0.074823838,42903.3234,14399394.53,Earth,FALSE,24.5,FALSE
2518640,518640 (2008 KZ5),0.252670754,0.564988982,43936.52085,30520203.58,Earth,FALSE,20.11,TRUE
